ip_address,school_name,hostname,phase2_match,asn,whois_org,is_hosting,whois_match,fcc_match,score,confidence,ripe_validated,ripe_validated
65.254.5.11,Brentwood High School,mail.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.5,Brentwood High School,bsfw2-1605.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.9,Brentwood High School,mail1.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.14,Brentwood High School,mis.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.4,Brentwood High School,1600-out.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.20,Brentwood High School,c.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.13,Brentwood High School,finance01.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.18,Brentwood High School,bay-ms-ts01.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.16,Brentwood High School,bay-ms-ts02.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.41,Brentwood High School,traveler.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.47,Brentwood High School,sm3.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.67,Brentwood High School,fw-out.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.65,Brentwood High School,sygw2.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.71,Brentwood High School,mailout.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.73,Brentwood High School,exchhub.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.68,Brentwood High School,fw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.21,Brentwood High School,s.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.10,Brentwood High School,mail2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.76,Brentwood High School,igpro.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.6,Brentwood High School,bssdfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.24,Brentwood High School,ftpwww.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.69,Brentwood High School,mailgw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.19,Brentwood High School,tel.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.66,Brentwood High School,www.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.26,Brentwood High School,kevin-s-nj.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.72,Brentwood High School,mail.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.33,Brentwood High School,icampus.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.101,Brentwood High School,ic.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.23,Brentwood High School,mailgw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
206.226.154.227,Brentwood High School,antispam.northport.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
206.226.155.2,Brentwood High School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
24.38.39.22,Comsewogue High School,mail1.mtsinai.k12.ny.us,partial_match,398463,"MSUFSD-1-AS - Mount Sinai Union Free School District, US",no,no,no,1,low,not_run,not_run
64.72.66.114,Cornwall Central Middle School,mail.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.116,Cornwall Central Middle School,host4.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.115,Cornwall Central Middle School,host3.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.118,Cornwall Central Middle School,host6.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.113,Cornwall Central Middle School,host1.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.112,Cornwall Central Middle School,net.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.119,Cornwall Central Middle School,bcast.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.163,Cornwall Central Middle School,host-4.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.160,Cornwall Central Middle School,net.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.162,Cornwall Central Middle School,host-3.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.164,Cornwall Central Middle School,host-5.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.161,Cornwall Central Middle School,gw.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.165,Cornwall Central Middle School,host-6.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.168,Cornwall Central Middle School,host-9.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.169,Cornwall Central Middle School,host-10.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.167,Cornwall Central Middle School,host-8.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.170,Cornwall Central Middle School,host-11.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.173,Cornwall Central Middle School,host-14.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.171,Cornwall Central Middle School,host-12.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.174,Cornwall Central Middle School,host-15.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.172,Cornwall Central Middle School,host-13.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.175,Cornwall Central Middle School,bcast.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.84.99,Cornwall Central Middle School,mail.centralhudson.com,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
24.38.39.22,Dogwood Elementary School,mail1.mtsinai.k12.ny.us,partial_match,398463,"MSUFSD-1-AS - Mount Sinai Union Free School District, US",no,no,no,1,low,not_run,not_run
206.226.154.227,Dogwood Elementary School,antispam.northport.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
206.226.155.2,Dogwood Elementary School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
206.226.155.2,East Islip High School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
64.72.66.113,Fishkill Elementary School,host1.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.112,Fishkill Elementary School,net.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.114,Fishkill Elementary School,mail.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.116,Fishkill Elementary School,host4.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.115,Fishkill Elementary School,host3.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.119,Fishkill Elementary School,bcast.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.118,Fishkill Elementary School,host6.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.170,Fishkill Elementary School,host-11.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.162,Fishkill Elementary School,host-3.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.160,Fishkill Elementary School,net.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.165,Fishkill Elementary School,host-6.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.161,Fishkill Elementary School,gw.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.163,Fishkill Elementary School,host-4.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.171,Fishkill Elementary School,host-12.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.164,Fishkill Elementary School,host-5.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.169,Fishkill Elementary School,host-10.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.167,Fishkill Elementary School,host-8.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.174,Fishkill Elementary School,host-15.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.172,Fishkill Elementary School,host-13.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.168,Fishkill Elementary School,host-9.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.173,Fishkill Elementary School,host-14.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.175,Fishkill Elementary School,bcast.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
50.205.143.221,Greenwood Lake Middle School,xg-1-1-18-3990-soag05.greenwood.in.indiana.comcast.net,match,7922,"COMCAST-7922 - Comcast Cable Communications, LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.1,Harding Avenue Elementary School,gw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.2,Harding Avenue Elementary School,bsraptor1.bvr.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.10,Harding Avenue Elementary School,mail2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.5,Harding Avenue Elementary School,bsfw2-1605.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.7,Harding Avenue Elementary School,bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.15,Harding Avenue Elementary School,eportfolio.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.11,Harding Avenue Elementary School,mail.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.4,Harding Avenue Elementary School,1600-out.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.19,Harding Avenue Elementary School,tel.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.9,Harding Avenue Elementary School,mail1.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.20,Harding Avenue Elementary School,c.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.21,Harding Avenue Elementary School,s.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.24,Harding Avenue Elementary School,ftpwww.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.14,Harding Avenue Elementary School,mis.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.41,Harding Avenue Elementary School,traveler.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.26,Harding Avenue Elementary School,kevin-s-nj.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.3,Harding Avenue Elementary School,bs3640.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.22,Harding Avenue Elementary School,mailfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.16,Harding Avenue Elementary School,bay-ms-ts02.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.17,Harding Avenue Elementary School,bay-remote.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.33,Harding Avenue Elementary School,icampus.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.8,Harding Avenue Elementary School,www2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.47,Harding Avenue Elementary School,sm3.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.66,Harding Avenue Elementary School,www.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.65,Harding Avenue Elementary School,sygw2.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.68,Harding Avenue Elementary School,fw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.12,Harding Avenue Elementary School,raptor.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.69,Harding Avenue Elementary School,mailgw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.6,Harding Avenue Elementary School,bssdfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.13,Harding Avenue Elementary School,finance01.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.23,Harding Avenue Elementary School,mailgw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.67,Harding Avenue Elementary School,fw-out.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.72,Harding Avenue Elementary School,mail.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.71,Harding Avenue Elementary School,mailout.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.73,Harding Avenue Elementary School,exchhub.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.76,Harding Avenue Elementary School,igpro.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.18,Harding Avenue Elementary School,bay-ms-ts01.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.101,Harding Avenue Elementary School,ic.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
206.226.155.2,Harding Avenue Elementary School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
206.226.155.2,Idle Hour Elementary School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.57.10,Indian River Central High School,mail2.wendcentral.com,match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.57.14,Indian River Central High School,mail2.wendcentral.com,match,NA,NA,no,no,no,1,low,not_run,not_run
141.11.95.13,James I O'Neill High School,middle.Acknowledged.site,partial_match,213791,"XeniaHosting - XeniaGroup SRL, IT",no,no,no,1,low,not_run,not_run
141.11.95.122,James I O'Neill High School,middle.AccessCenter.site,partial_match,213791,"XeniaHosting - XeniaGroup SRL, IT",no,no,no,1,low,not_run,not_run
63.111.126.182,John F Hughes Elementary School,bakerhughes-gw.customer.alter.net,match,701,"UUNET - Verizon Business, US",no,no,no,1,low,not_run,not_run
64.72.66.112,John G Borden Middle School,net.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.114,John G Borden Middle School,mail.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.118,John G Borden Middle School,host6.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.115,John G Borden Middle School,host3.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.119,John G Borden Middle School,bcast.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.116,John G Borden Middle School,host4.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.113,John G Borden Middle School,host1.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.164,John G Borden Middle School,host-5.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.160,John G Borden Middle School,net.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.161,John G Borden Middle School,gw.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.163,John G Borden Middle School,host-4.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.168,John G Borden Middle School,host-9.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.165,John G Borden Middle School,host-6.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.172,John G Borden Middle School,host-13.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.167,John G Borden Middle School,host-8.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.171,John G Borden Middle School,host-12.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.169,John G Borden Middle School,host-10.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.173,John G Borden Middle School,host-14.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.170,John G Borden Middle School,host-11.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.162,John G Borden Middle School,host-3.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.174,John G Borden Middle School,host-15.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.175,John G Borden Middle School,bcast.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
208.125.168.51,Lake Avenue Elementary School,northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
