school_name,longitude,latitude,education_level,country_iso3_code,giga_id_school,school_data_source
Saint Josephs School,-74.22097778320312,40.574825286865234,Unknown,USA,cc6dbea1-1981-3829-99eb-5b9b599446a4,
Gateway School,-74.22128295898438,40.57484817504883,Unknown,USA,fc1848a5-58b9-3dda-87d7-d7a4d9d4a405,
Public School 38,-74.09944152832031,40.57497024536133,Unknown,USA,36382154-8153-3835-877d-e2097af1fe6c,
Keith Wold Johnson Child Care Center School,-74.37419891357422,40.575321197509766,Unknown,USA,a2f0e903-fb16-3bd3-a1da-a939421c5924,
You and Me Preschool,-74.37419128417969,40.575321197509766,Unknown,USA,b1f4dc49-2a6a-334c-ac94-db9ee6d7d9fd,
Start Rite Nursery School,-74.45722961425781,40.57543182373047,Pre-Primary,USA,ed5469dd-cd60-3459-ae5d-e902939837d5,
Public School 10,-74.12653350830078,40.5759391784668,Unknown,USA,f4180dd2-e388-3b5c-b3f2-ebad1bd77619,
Our Lady Queen of Peace School,-74.11804962158203,40.57596969604492,Unknown,USA,256080c7-0e68-36e2-9808-a5484e6fac8a,
Intermediate School 2 - George L. Egbert,-74.0999526977539,40.576969146728516,Unknown,USA,87b8dce5-47bc-3a36-9bfd-1ab143ab6eca,
Saint Elias School,-74.21918487548828,40.57728576660156,Unknown,USA,fd74374e-2128-3bab-83fe-5c6a99e99080,
Public School 100,-73.97083282470703,40.57756423950195,Unknown,USA,8194fd9d-7351-3a7f-a151-ed07bc12d65c,
Public School 370,-73.96990203857422,40.57769775390625,Unknown,USA,8963e6ce-7d6b-33d4-b845-ed108d1fdb09,
Holy Family Elementary School,-74.22138977050781,40.57807922363281,Primary,USA,4e062609-1788-3524-8305-7a025378fea5,
Newmark High School,-74.22122192382812,40.5782356262207,Secondary,USA,3cc848b3-dc86-34b0-bd58-46360167a924,
Avenel Street School #4/5,-74.27912902832031,40.57854461669922,Unknown,USA,95813f74-ade6-3a2e-9d8d-8135fb19a765,
Mark Twain Intermediate School 239,-73.99242401123047,40.57866668701172,Unknown,USA,9bd5c224-9f8f-311f-8bc6-12848ca96f53,
Our Lady of Fatima School,-74.45821380615234,40.5787239074707,Unknown,USA,53c474c3-231c-3fd9-ad55-4a6e64563781,
Temple Beth El School,-73.95294952392578,40.57890701293945,Unknown,USA,398f082b-fd81-3059-9161-5ea9438e2be4,
John Adams Middle School,-74.36956787109375,40.5792121887207,Secondary,USA,8dc712ac-4e43-3dc2-9ebd-097c75c1d075,
Learn and Explore Academy,-73.95507049560547,40.579345703125,Unknown,USA,e2ef0f56-b882-3e31-8cca-6405877acf81,
Stella Maris High School,-73.8330307006836,40.58002853393555,Secondary,USA,9a862b14-2e59-3d35-8983-2b4615ca4732,
PS 195 Manhattan Beach,-73.9435043334961,40.58015823364258,Unknown,USA,3d23e8f2-1635-3bc0-b137-0f703fcfe31b,
Public School 253,-73.96196746826172,40.58024215698242,Unknown,USA,19265572-2838-3d21-a63c-81517e1c446e,
Leon M Goldstein High School of Sciences,-73.9350814819336,40.58027267456055,Secondary,USA,2c406a68-9462-3158-9085-5804636699a3,
J. P. Stevens High School,-74.36125946044922,40.5803108215332,Secondary,USA,4610247c-1af7-3cab-b33a-6088dd73ee9b,
Shulamith of Brooklyn School for Girls,-73.95391082763672,40.580440521240234,Unknown,USA,864c315d-7e6c-3762-8161-03d703336536,
Mazel Day School,-73.95394897460938,40.580665588378906,Unknown,USA,077dea6a-d643-337b-b45b-cb1902dac4c1,
Carteret High School,-74.22782135009766,40.58091354370117,Secondary,USA,457ff113-96de-3d15-9ab5-39db186ee4bb,
Parker Elementary School,-74.48795318603516,40.58091735839844,Primary,USA,aa20027f-aba9-3d22-8e19-3ae68d8bb453,
Public School 225,-73.8314437866211,40.58100891113281,Unknown,USA,082828ea-0f41-3b87-bd5b-1aeedd891b61,
Carteret Middle School,-74.23272705078125,40.581268310546875,Secondary,USA,821fbfb5-d522-3bde-8aa7-4b99a593a709,
College of Staten Island High School for International Studies,-74.15953826904297,40.581398010253906,Secondary,USA,f202b4cd-325a-3dcf-97e2-7fbe1338867d,
Sacred Heart School,-74.40821075439453,40.58148193359375,Unknown,USA,2326094b-b067-379f-b02a-21e89ac7cd73,
Saint Christopher's School,-74.10877227783203,40.5819091796875,Unknown,USA,fe2b92ec-7da1-342b-8240-403ef442a4d5,
I.S. 303 Herbert S. Eisenberg,-73.97235870361328,40.58222579956055,Unknown,USA,519c0ff5-2e50-3c44-ad00-7627cd582b8d,
John P. Faber School,-74.4679183959961,40.582305908203125,Unknown,USA,a107a637-f6dd-3aee-aae2-a92a5d65a382,
Public School 52,-74.08882141113281,40.58247756958008,Unknown,USA,e670dc3a-319d-3543-a8c4-f1ed3964bf0a,
Herbert S. Eisenberg,-73.97176361083984,40.582550048828125,Unknown,USA,4dc23519-96ad-3840-b54a-9b5c13cd725f,
Abraham Lincoln High School,-73.96900939941406,40.582618713378906,Secondary,USA,8dbf01da-caf5-3f12-b7aa-fff62dff7275,
Rachel Carson High School for Coastal Studies,-73.97230529785156,40.582740783691406,Secondary,USA,088da459-b691-3e94-8774-ae0377176c74,
Middlesex High School,-74.49459075927734,40.58285140991211,Secondary,USA,7e9cf7dc-9642-3e6b-940c-c0ee46aea07f,
Public School 58,-74.16083526611328,40.58308029174805,Unknown,USA,0d7b54a6-b382-3a99-bcd1-d45ef5f002d7,
William E. Grady Career and Technical Education High School,-73.96424102783203,40.58323287963867,Secondary,USA,a9662ecb-c547-3e59-9cb2-0765f46c0f54,
Washington School,-74.21820068359375,40.583438873291016,Unknown,USA,d3bb689d-2b32-36e0-8172-62f63ddfb10d,
Scholars Academy,-73.82518768310547,40.58415603637695,Unknown,USA,82fbda1a-c5b0-32f0-97e4-e847aeabcb47,
Hebrew Academy of Long Beach,-73.67972564697266,40.58416748046875,Unknown,USA,04c61f6d-1439-3c10-b512-5a79d897eb5c,
Middle School 180,-73.82505798339844,40.58429718017578,Secondary,USA,23aa386e-75ad-3a06-ae05-c4919890f1a8,
Long Beach Catholic Regional School,-73.68543243408203,40.58480453491211,Unknown,USA,a17ef553-13e2-3e9e-97bc-6f5ce465d0a6,
Nathan Hale Elementary School,-74.22252655029297,40.584877014160156,Primary,USA,000b5ec2-8828-3577-a123-b851a740813d,
James Madison Primary School,-74.3531494140625,40.58498001098633,Primary,USA,9975fdf4-60af-353b-88d2-cabab58a03ad,
Beach Channel High School,-73.82532501220703,40.58610153198242,Secondary,USA,b8801245-445b-380c-acae-bce83fc50501,
FDR Preschool,-74.35541534423828,40.58610534667969,Unknown,USA,be2f4349-8b31-31ce-a672-d27aacf26fe2,
Torah High School of Long Beach,-73.6701431274414,40.58637619018555,Secondary,USA,f37836a0-e7b3-3e3a-8502-bb2637ffd357,
John F. Kennedy Elementary School,-74.3992691040039,40.58647918701172,Primary,USA,41c84d55-0bb3-3931-8d7f-ee405f911b14,
James Madison Intermediate School,-74.35432434082031,40.58665084838867,Unknown,USA,8f1fcc99-043c-32bd-ab8c-9cdbc32aa27b,
P.S. 209,-73.9614028930664,40.586753845214844,Unknown,USA,71856571-a68e-3b62-b603-6fdd34fe68e2,
West Elementary School,-73.69624328613281,40.587188720703125,Primary,USA,fa7485f2-8ce0-3918-bf50-bbc02b37d3d5,
New Life Christian School,-74.46182250976562,40.58742904663086,Unknown,USA,ac28e793-d855-3a2b-855c-85ae4b02c1e5,
John Dewey High School,-73.98108673095703,40.58781051635742,Secondary,USA,e172ec16-a653-3644-8bbe-a1c089446a5d,
Public School 52,-73.9400863647461,40.587825775146484,Unknown,USA,8ab4a80f-2ad9-3935-a940-f5e72d40d6fc,
Brooklyn School For Special Children,-73.99397277832031,40.58784103393555,Unknown,USA,df8d7dbe-72ee-3b1c-879d-f2c6894a2a05,
Saint Mark School,-73.95095825195312,40.587955474853516,Unknown,USA,46180a75-8ac9-3c34-b46d-f9cec4ec9114,
Woodbine Avenue School #23,-74.2828598022461,40.588592529296875,Unknown,USA,d8bf05f5-8365-3394-a56d-f97fb3a3a57d,
Lynn Crest School #22,-74.33108520507812,40.588905334472656,Unknown,USA,b1914dd9-f4c3-3881-b6b7-16ef5e7c4de7,
Yeshiva Mekor Haim,-73.9432144165039,40.589630126953125,Unknown,USA,cfe6dfcd-2670-322c-916c-84992ca4a4f6,
Public School 216,-73.96961212158203,40.59010314941406,Unknown,USA,3183ca2c-79f5-3abf-8e3c-036eaf8a19db,
Lido Elementary School,-73.62976837158203,40.59051513671875,Primary,USA,7a4249b9-3b28-3b4b-bfd5-3b8e4baf9c6d,
East Elementary School,-73.6463851928711,40.59055709838867,Primary,USA,3e5b3d01-8fa1-355a-a6cb-9b6cf85b0660,
Public School 254 Dag Hammarskjold,-73.95146942138672,40.59083938598633,Unknown,USA,a1959b24-9606-318c-bb46-714f1d6d48c4,
Most Precious Blood School,-73.98702239990234,40.590843200683594,Unknown,USA,c76eee7c-0585-308c-9dcc-9e0010600485,
Public School 11,-74.09825134277344,40.59088897705078,Unknown,USA,776ed37d-bee7-3b04-8a12-a47e2ccce94e,
