ip_address,school_name,geo_school,district_code,district_type,hostname,phase2_match,asn,whois_org,is_hosting,strong_dns_match,ny_k12_domain,whois_match,fcc_match,score,confidence,distance_km
209.222.38.125,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-125.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.126,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-126.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.127,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-127.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.128,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-128.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.129,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-129.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.131,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-131.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.134,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-134.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.137,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-137.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.130,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-130.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.132,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-132.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.135,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-135.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.136,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-136.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.133,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-133.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.140,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-140.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.139,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-139.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.142,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-142.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.143,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-143.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.145,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-145.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.141,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-141.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.138,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-138.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.144,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-144.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.151,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-151.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.146,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-146.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.147,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-147.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.153,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-153.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.149,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-149.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.148,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-148.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.152,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-152.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.156,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-156.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.157,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-157.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.155,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-155.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.150,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-150.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.154,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-154.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.158,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-158.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.161,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-161.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.164,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-164.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.159,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-159.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.165,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-165.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.162,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-162.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.160,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-160.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.166,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-166.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.163,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-163.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.167,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-167.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.168,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-168.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.173,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-173.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.170,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-170.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.171,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-171.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.178,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-178.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.172,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-172.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.174,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-174.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.177,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-177.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.169,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-169.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.179,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-179.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.175,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-175.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.176,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-176.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.181,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-181.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.180,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-180.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.183,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-183.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.186,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-186.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.185,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-185.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.184,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-184.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.182,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-182.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.187,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-187.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.188,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-188.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.189,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-189.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.190,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-190.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.193,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-193.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.192,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-192.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.197,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-197.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.198,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-198.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.195,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-195.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.191,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-191.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.194,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-194.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.199,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-199.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.202,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-202.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.201,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-201.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.196,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-196.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.200,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-200.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.205,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-205.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.203,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-203.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.204,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-204.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.207,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-207.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.206,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-206.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.208,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-208.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.209,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-209.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.210,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-210.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.213,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-213.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.211,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-211.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.212,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-212.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.216,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-216.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.215,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-215.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.214,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-214.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.218,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-218.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.219,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-219.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.217,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-217.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.223,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-223.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.221,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-221.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.222,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-222.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.224,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-224.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.225,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-225.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.220,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-220.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.228,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-228.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.38.227,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-38-227.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
